image_id,description
tweetImg2786.jpg,"An image of a Ukrainian soldier at a checkpoint in the Luhansk region, March 18, 2015"
tweetImg502.jpg,"An image of a skillet filled with pasta, broccoli, and walnuts"
tweetImg681.jpg,An image of a plate of summer pasta with a fork and a yellow and white striped napkin
tweetImg386.jpg,An image of Bob Barker smiling with the text: America came on down.
tweetImg837.jpg,An image of a chart showing that 44% of women over 16 who have gotten their first vaccine shot in Los Angeles County have gotten their first COVID-19 vaccine
tweetImg477.jpg,"An image of a layered ice cream cake with chocolate sauce, whipped cream, and nuts"
tweetImg773.jpg,An image of two plates of mushroom broccoli pasta with a fork and spoon on the side.
tweetImg2410.jpg,An image of a van and people camping in the desert.
tweetImg3483.jpg,An image of the hearse and police officers at the funeral of PC Harper
tweetImg1561.jpg,"An image of burned-out cars and trucks in Paradise, California, after the Camp Fire."
tweetImg342.jpg,"An image of a hand holding a naloxone spray with the title ""How to Reverse an Overdose with Naloxone Spray"""
tweetImg233.jpg,An image of a woman with the word Republicans overlaid
tweetImg2445.jpg,An image of a crowd from the documentary
tweetImg2264.jpg,"An image of a man wearing a hat, with the words ""EPA v. STURMORE"""
tweetImg1540.jpg,An image of a Taliban fighter holding a gun while people look on.
tweetImg3168.jpg,"An image of Barbara Walters smiling, wearing a black dress and pearls, with the text ""Barbara Walters, 1929-2021"""
tweetImg2778.jpg,An image of the Russian military and the wreckage of a Russian helicopter
tweetImg2287.jpg,An image of a priest and nuns singing in a church.
tweetImg2483.jpg,"An image of a person getting a vaccine from a needle, accompanied by the text: Americans over 60 should get second booster, White House official says"
tweetImg759.jpg,An image of a bowl of chocolate porridge with berries
tweetImg1325.jpg,An image of a DJ performing to a crowd at a festival.
tweetImg2315.jpg,An image of a student and a teacher in a virtual classroom
tweetImg2209.jpg,An image of a quote from a student who was arrested in May 2018 while conducting research on the Egyptian judiciary
tweetImg475.jpg,"An image of the exterior of the new Vikings stadium, with the glass facade reflecting the sky and the American flag flying in the foreground."
tweetImg831.jpg,"An image of a group of men in suits, all wearing ties, standing in a line, with their arms raised in the air, holding roses."
tweetImg3113.jpg,An image of three cross-country skiers racing in the snow.
tweetImg2215.jpg,An image of a child's stroller and a police officer walking past a destroyed building.
tweetImg2026.jpg,An image of a white letter C on a black background
tweetImg160.jpg,An image of a mason jar being filled with homemade oat milk.
tweetImg2577.jpg,An image of a coach celebrating a win with his players.
tweetImg526.jpg,An image of a plate of pasta with chickpeas and broccolini
tweetImg2469.jpg,An image of a woman wearing a hijab holding a soccer ball and standing in front of trees.
tweetImg135.jpg,"An image of Anna Delvey wearing a black suit and a fur coat, with a crowd of people watching her."
tweetImg1010.jpg,An image of two police officers from behind
tweetImg567.jpg,An image of a person applying whipped sunscreen to their arm
tweetImg3639.jpg,"An image of a man holding an American flag and a Trump hat, with other rioters walking through the Capitol."
tweetImg412.jpg,An image of a small forest with the words
tweetImg2650.jpg,An image of a man sitting at a table with wine glasses and flowers
tweetImg3660.jpg,An image of a headline that reads: At least $125 million
tweetImg2163.jpg,An image of the bridge and the scaffolding
tweetImg443.jpg,"An image of a flooded street in Santo Domingo, Dominican Republic, is shown in this still image taken from a video obtained from social media."
tweetImg430.jpg,An image of a chart showing the number of times each candidate was attacked in the debate
tweetImg1987.jpg,"An image of Pope Francis sitting in a wheelchair, surrounded by people, is shown."
tweetImg610.jpg,An image of a timeline showing the timeline of the Trump investigations
tweetImg561.jpg,An image of a collage of children with the text: The phone setting that every parent should try
tweetImg325.jpg,An image of a map showing the locations of boarding schools where children were sent far from home to attend school.
tweetImg2016.jpg,"An image of a large explosion and fire at a port in Odessa, Ukraine, on Sunday, May 2, 2020."
tweetImg3611.jpg,An image of a map showing states that have passed voting restrictions
tweetImg600.jpg,"An image of a map shows the location of the lava flow from the Kilauea volcano that began erupting on May 3 and has now reached the ocean, as well as the flow's path and the number of people who have been evacuated from their homes"
tweetImg2032.jpg,An image of a man speaking into a microphone
tweetImg3642.jpg,An image of a huge crowd marching through Hong Kong
tweetImg129.jpg,An image of Sean Combs sitting in a chair with a red coat on and a cigarette in his mouth.
tweetImg674.jpg,An image of a map of the city of Lahaina with red lines indicating structures damaged or destroyed by the tsunami
tweetImg1190.jpg,An image of Megan Rapinoe and a quote about her mental toughness
tweetImg1035.jpg,An image of a gold statue with a laptop on its head and a red and yellow background
tweetImg18.jpg,An image of a building with green plants growing on its balconies
tweetImg23.jpg,"An image of a pantry with jars and containers and the text ""How to Organize Your Pantry So It Works for You (Not Instagram) and Keep It That Way"" overlaid on it."
tweetImg2775.jpg,An image of women posing with guns in a van
tweetImg2182.jpg,An image of firefighters working to put out a forest fire in the Var region of France.
tweetImg37.jpg,An image of a plate of pasta with broccoli and sausage
tweetImg244.jpg,"An image of pasta with parmesan and herbs and the text ""Midnight Pasta"""
tweetImg962.jpg,An image of will.i.am wearing a red jacket and sunglasses
tweetImg2967.jpg,"An image of a bed with pillows and a fan with the text ""How temperature can mess with your sleep (or improve it)"""
tweetImg1310.jpg,An image of the flood taken from a video posted on Twitter by the city of Hamburg
tweetImg581.jpg,"An image of a black bowl filled with rice, cucumber slices, and a creamy salmon mixture"
tweetImg235.jpg,An image of a glass of water
tweetImg720.jpg,An image of a chart showing China's youth unemployment rate
tweetImg1379.jpg,An image of a heat map showing the number of vulnerable seniors in the United States
tweetImg299.jpg,An image of tampons with the title Texas is the Latest State to Drop the 'Tampon Tax'
tweetImg3430.jpg,An image of a slice of caramel cheesecake
tweetImg1856.jpg,"An image of Antony Blinken standing at a podium with the seal of the United States on it, and two flags behind him."
tweetImg825.jpg,An image of a rocket launching into space
tweetImg367.jpg,An image of a man holding a flashlight and a pest control worker in a tunnel.
tweetImg933.jpg,An image of a quote from the book
tweetImg388.jpg,An image of a crowd gathered at the site of the shooting.
tweetImg2553.jpg,"An image of a little girl crossing the street alone with the text: Can toddlers cross the street? Yes, on reality TV in Japan."
tweetImg2389.jpg,"An image of smoke rising from the site of an explosion at a chemical plant in Yancheng in China's eastern Jiangsu province on March 22, 2021."
tweetImg93.jpg,An image of a police dog sitting next to a tree
tweetImg1636.jpg,"An image of the front page of the New York Times, with a photo of a group of people standing on top of a military vehicle"
tweetImg737.jpg,An image of a bowl of chocolate pudding
tweetImg164.jpg,An image of deviled eggs with bacon and red onions
tweetImg3401.jpg,"An image of a bowl of chicken matzo ball stew with carrots, celery, and dill"
tweetImg2494.jpg,An image of a microwave and a coffee cup with the text: How do I get my partner to stop serving me lukewarm coffee?
tweetImg3544.jpg,"An image of a car driving on a road in the Hollywood Hills on Feb. 25, 2020. (Credit: KTLA)"
tweetImg828.jpg,An image of a woman getting her COVID-19 vaccine in Johannesburg
tweetImg467.jpg,An image of shrimp scampi in a skillet
tweetImg714.jpg,An image of the text that reads: BREAKING: Special Counsel Obtained Search Warrant for Trump's Twitter Account
tweetImg1664.jpg,An image of three glasses of cucumber margaritas with salt rims and lime wedges.
tweetImg901.jpg,An image of former Minneapolis police officer Derek Chauvin being led away in handcuffs after being found guilty on all three counts in his trial for the death of George Floyd.
tweetImg3591.jpg,An image of Joe Biden speaking at a podium with Kamala Harris standing behind him and Nancy Pelosi clapping in the background.
tweetImg224.jpg,An image of two caribou running across a snowy field with the headline: Biden Administration to Bar Drilling on Millions of Acres in Alaska
tweetImg1547.jpg,An image of a map and a timeline of the impact of Hurricane Maria on Haiti
tweetImg859.jpg,An image of a submarine in the ocean with a headline saying 'published 2021'
tweetImg2359.jpg,An image of the three leaders sitting at a table.
tweetImg2536.jpg,An image of a Russian warship and a mosque in the background
tweetImg80.jpg,An image of a young woman in a racing suit
tweetImg13.jpg,An image of a man holding a Grammy award
tweetImg2323.jpg,An image of breakfast and a quote from Dr. Ethan Weiss saying there is no benefit to eating in a narrow window
